source,target,frequency
{'Sam'},"{'Dark Platanero', ' Om Dr mm ', 'Fluffy Bunny Feet', 'Pretty Odd Fucking Weird', 'Aliza Pronounced Aleeza ', 'Libby JusticeForJohnnyDepp', 'Teri Carson ', 'epiphany'}",8
{'Jules very much an artist'},"{'Horae of Peace', ' '}",2
{'Luke Pawg'},{'InternalOrganExplosiond r'},1
{'Hugo Suarez'},{'AlltheShips Wald mignon'},1
{'ResIpsaLoquitur'},{'Teri Carson '},1
{'msWonder'},"{'Belinda ', 'Jennifer Nelson', 'kes', 'White waves', 'Cookie depp', 'Rae', 'Mr Stench', 'Sam Cooke '}",8
{'Mara Tahler '},{'Anna Maria Hell All Up In Hollywood '},1
{'Vin Certified Simp'},"{'seedoftruth ', 'Elisa Day', 'ChaosController316', 'Robin Wald Mignon I support THE TRUTH ', 'love ', 'Pam Love ', ' Stevie J Raw '}",7
{'Kimara'},{'Dr Jayne B Waldmingon PHD '},1
{'Marvel Fury'},{'Teri Carson '},1
{'Robert Daddy Jr s Girl '},{' is off '},1
{'Correctacon '},{' Isaacdamus '},1
{'Jack s Revenge is my boat '},{' '},1
{'El'},"{'againstdomesticviolence', ' is off ', 'moog taylor s version ', 'Kelly Smahlt', 'Anna Giulia Depp Waldman', 'UniqueCheema', 'Lis Jackson', 'Paula ', 'Ingeborg', 'AlltheShips Wald mignon', 'Sam Cooke ', 'Katie IBelieveHim', 'Sweetest Sands ustice or ohnny epp ', 'Rachel Green ', 'inchhighpi', 'Ivy99 Wald Mignon ', 'JusticeForJohnny', 'aijd', 'True MJ Fan', 'Marvel Fury', 'Elaina', ' ', 'Gabi'}",23
{' anna loves alex sm '},{' '},1
{'Jack'},{' '},1
{'Lonely Abandoned Beagle'},{'Robin Wald Mignon I support THE TRUTH '},1
{'Lori'},"{'z', 'Aliza Pronounced Aleeza ', ' Mort Rainey', 'Aurora FFP2', 'Robin Wald Mignon I support THE TRUTH ', 'Nympha '}",6
{'amalia'},{'jazzwoman1992'},1
{'Deppthebest '},{'inchhighpi'},1
{'catherine griffiths'},{'Anne Claire GAY'},1
{'TK'},"{'Haillarsquad', 'powpowpunch'}",2
{'Capt Radiator that Horror '},{' '},1
{''},{'Tepa M T'},1
{'THEDARKKNIGHTMAR3'},{' '},1
{'Petlover218'},"{' is off ', ' M ', 'Suellen S DEPPHEAD'}",3
{'Ukume'},{'El Prieto '},1
{'STS Media'},{'Samji'},1
{'houseofharkncss mp4 '},"{'sheila', 'TheMadRatter Gwennafran '}",2
{'daily prince adam'},{'TheWonderfulWorldofTracy'},1
{'annie'},{'Harleycosplay'},1
{'AderynTheHylian'},{'love '},1
{'RoyaltiD DeppWarriors'},{'ariana '},1
{'Nana La'},{'Johnny s Angel '},1
{'Jelaine'},{'Johnny s Angel '},1
{'Moon'},{'Teri Carson '},1
{' '},"{'may', 'june', 'depressed rat WattWarriors', 'Mr 2022', 'Breathtaking', 'Luke', 'Curtboi', 'The Marvel Sheriff', 'Shruti Rao', 'Holland March'}",10
{'Alycia'},{'Max'},1
{'Papaya'},{'Raj'},1
{'Vicki'},{'Johnny s Angel '},1
{'Christine Mignon '},{'Teri Carson '},1
{'Life s a bitch Now so am I '},{'Taco bell'},1
{'Super Cringe Ratcatcher Gang'},{'RideOrDis'},1
{'Laura '},{'Victoria Breakwell Wald Mignon '},1
{'Bazarette74'},{'Moodpoint'},1
{'TanHar'},{'Rebecca Mew JusticeForJohnnyDepp Justice4JenHowell'},1
{'hillarydeanna'},{'Rae'},1
{'Tyler KG NATION '},{'Kelly Smahlt'},1
{'Emily'},{'Teri Carson '},1
{'R'},{'Gabi'},1
{'Scarlet'},{'graper'},1
{' '},{' Om Dr mm '},1
{'Engeltje'},"{'Sam Cooke ', 'Susan'}",2
{'Andrew'},{'Gabi'},1
{'joann hess'},"{'inchhighpi', 'Kris '}",2
{'HoneyHani'},{'Iesu Mawr '},1
{'Nave N '},"{'Vicky Massey Bloodwo', 'Paula ', 'Mrgan A Pryce IBelieveHim', 'Elisa Day', 'Susan'}",5
{'Amaria'},"{'Victoria Breakwell Wald Mignon ', 'inchhighpi', 'Aurora FFP2'}",3
{'Gerry Sepulveda'},{'love '},1
{'Elzta '},{'inchhighpi'},1
{'Samantha Bludsworth'},{'Tongo Bozzie '},1
{'fati VOYAGER '},{'Teri Carson '},1
{'TwitAssassin'},{'Mind The Wald Mignon'},1
{' '},{'Sandra Deanne'},1
{'David Eats Media'},{'Gabi'},1
{' rain '},"{'I met stana katic', 'Artemis RestoreTheSnyderVerse', 'NinaRoxx8825'}",3
{'Kountry Waldmignon '},"{'inchhighpi', ' ', 'Mango', 'Horae of Peace', 'Cherry B ', 'abbieee', 'Anna Giulia Depp Waldman', 'Speak Of The Mignon '}",8
{'I m a Dolphin'},"{'NinaRoxx8825', 'Princess Consuela Bananahammock'}",2
{'Chlo '},"{'Joel Stoner', 'Cuitlacuahuitl'}",2
{'sheila'},"{'inchhighpi', 'JusticeForJohnny', 'Libby JusticeForJohnnyDepp'}",3
{' HenryCavillSuperman'},{'Horae of Peace'},1
{'SummerB'},"{'Martina Snape ', 'Andrea Deledda'}",2
{'Johnny Depp loves you JusticeForJohnnyDepp'},{'Jason Byrne'},1
{'Will '},"{'Moni', 'DeppFanPage ', 'The Twisted Samurai', 'Elisa Day', ' ', 'Rwish', ' Katie Waldman Depphead', 'Simply Me ColonelDepp', 'Pamela McCafferty', 'rds AlJacob', 'Cheryl Drake ', 'Jen Richard', 'Tongo Bozzie ', 'Lora Dee', 'Linda Lou '}",15
{'Luna '},"{' Om Dr mm ', 'pirate justiceforjohnnydepp'}",2
{'The Seed Of Truth'},{'inchhighpi'},1
{'java noob'},{'Ewinters Wald Mignon'},1
{'Speedster Support JD DontBuyTheSun'},"{' Om Dr mm ', ' Alicia Jewell '}",2
{' '},{' MSW '},1
{'Lilith '},{' is off '},1
{'bel'},{'Adorkable Ally'},1
{'JusticeForJohnny'},"{' is off ', 'John Waldman '}",2
{'Galt'},{'Jhanvi Tiwari'},1
{'Jazz'},"{'Paula ', 'Robin Wald Mignon I support THE TRUTH '}",2
{'Father Jack Sheepee'},"{'Haillarsquad', 'Liono Grinch'}",2
{'Kelly Smahlt'},"{'Paula ', 'Kerri McCoy'}",2
{'Jette Bisexual Homoromantic child '},{' '},1
{'painfulgamer'},"{'Christine Mignon ', 'Johnny s Angel '}",2
{'Siv ceo of jonathan pine'},"{' ', 'Dee'}",2
{' amber mei '},{'Spirit of Dani '},1
{'Erin Grey '},"{'Paula ', 'Murmeltier '}",2
{'Vineet Kumar Jaiswal'},{'Victoria Breakwell Wald Mignon '},1
{'Tarik'},"{' ', 'NEW ACCNT thebossenova'}",2
{'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior'},{'Victoria Reilly'},1
{'Salem'},{'Robin Wald Mignon I support THE TRUTH '},1
{'Wrennie '},{'rat boi '},1
{'Alan is hyped for Wolverine '},{' Om Dr mm '},1
{'Kayla Brantley'},{'Hellennehellenne '},1
{'Monkey D Luffy'},{'Caroline'},1
{'Anne'},{'Cheryl Drake '},1
{'Doctor Soup'},{'Kountry Waldmignon '},1
{'K Dots Sanctum Elite Saiyan Nigga They '},"{'Robin Wald Mignon I support THE TRUTH ', 'Kris '}",2
{'Emi Fuster'},"{'Gabi', 'M nik M'}",2
{'Gellert Grindelwald'},{'Krakoa Magneto'},1
{'Nataly'},{'Robin Wald Mignon I support THE TRUTH '},1
{'Bishop Battinson Kate Bishop The Batman Era'},{'Engeltje'},1
{'Uncle Fun '},{'Engeltje'},1
{'Ghost'},"{'Gabi', 'Saa'}",2
{'InquisitiveMind '},{'aijd'},1
{'iLoafCarbohydrates'},{'J ai tout lu'},1
{' '},{'Louise Hatfield'},1
{'JMac n Cheese '},{'TheMadRatter Gwennafran '},1
{'Qazi Shah Zaib Tareen'},{' StreamStepBack'},1
{' '},{'dragonborn of rivia'},1
{'T'},{'ammar'},1
{'John Smith'},{'MadMaria Wald mignon'},1
{'QueutreMcRib He Him pls rt Pinned'},"{'Sam Cooke ', 'VashtiV mainlines avocados sings like a cat', 'Paula '}",3
{'duda reclamando ela dela '},{'M nik M'},1
{'h '},{' '},1
{'ya YEET'},{'Princess Consuela Bananahammock'},1
{' S M '},{'Ewinters Wald Mignon'},1
{'Fleeee'},{'JD '},1
{' Katie Waldman Depphead'},{'Victoria Reilly'},1
{'C URTNEY '},{'Robin Wald Mignon I support THE TRUTH '},1
{'Iron Wolf'},{'Kountry Waldmignon '},1
{'Ellen'},{'Gabi'},1
{'spencer stream rwy'},{'bigbootyboi'},1
{'Pretty Odd Fucking Weird'},"{'Paula ', 'Kris ', 'Liono Grinch'}",3
{'Kort'},{'Libby JusticeForJohnnyDepp'},1
{'Ayesha Khalid'},{'Gabi'},1
{'Conservatives are Vile'},{'luci swanson'},1
{'Tania Fuoco'},{'bruhman'},1
{'Jade '},"{'Princess Consuela Bananahammock', 'Libby JusticeForJohnnyDepp'}",2
{'colb '},{'CAPRI SUN PAPI '},1
{' Harvi Hermitwt Appreciation Acc'},{'Libby JusticeForJohnnyDepp'},1
{'KiP'},{'Princess Consuela Bananahammock'},1
{'marisa 55 days until batman'},{'Gabi'},1
{'i am '},{' Stevie J Raw '},1
{'Mel'},{'Horae of Peace'},1
{'Madd Maddox'},{'VashtiV mainlines avocados sings like a cat'},1
{'Nikola tesla'},{'SweetChastity'},1
{'Everything Ethical'},"{'Game Over ', 'YouGottaBeKiddingMe2121'}",2
{'Cass'},{'Libby JusticeForJohnnyDepp'},1
{'A L E J A N D R A'},{'TheMadRatter Gwennafran '},1
{'ig mikes spaghetti'},{'FC'},1
{'jaker'},"{'ForDaMik JohnnyDeppIsInnocent Justice', 'Candi', 'Caitlin', 'Susan'}",4
{'GOLDEN'},{'Kountry Waldmignon '},1
{'Katrina VanTassel'},{'Caitlin'},1
{'ChippedCup'},{'The joker once known as Bahia do Sul Ronin 09'},1
{'savannah'},{'Fabi IBelieveHim '},1
{'Rebecca'},{'T'},1
{'Romy'},{'Dr Jayne B Waldmingon PHD '},1
{'confused requiem'},{' Kerryanne E Wald Mignon '},1
{' '},{'Candi'},1
{' '},"{'Sam Cooke ', 'Candi'}",2
{'Johnny Depp s Guy'},{'Liono Grinch'},1
{'sharon de noel gallagher'},{'SweetChastity'},1
{'Deimian'},"{'love ', 'Susan'}",2
{'Beata'},"{'TerryEllahElsa', 'Susan'}",2
{'HumanPhoenix'},{'Santos'},1
{'emma '},"{'Ra l S JusticeForJohnnyDepp', 'NinaRoxx8825', 'Alejandra ', 'katt', 'Marvel Fury', 'Peepie'}",6
{'noelia '},{'Peepie'},1
{'Dolfo Mariano'},"{' is off ', 'Robin Wald Mignon I support THE TRUTH ', 'Gabi', 'Vanessa E '}",4
{' '},"{'Gabi', 'Princess Consuela Bananahammock'}",2
{'Cott0n Candy'},{'Andrea Oldfield'},1
{'Underblank '},{'Sally Star'},1
{'Vokul'},{'Support Johnny Depp Minamata out in LA '},1
{'Algu m a '},"{'YouGottaBeKiddingMe2121', 'Teri Carson ', ' Mort Rainey'}",3
{'Sal Esme'},{' Katie Waldman Depphead'},1
{'helena'},{'Kristin Love '},1
{'Roo'},{'Vitor'},1
{'Krish'},{'Gabi'},1
{'Oups Sleepwater'},{'Princess Consuela Bananahammock'},1
{'Anthony'},{'Gabi'},1
{'Robin Wald Mignon I support THE TRUTH '},{'NinaRoxx8825'},1
{'hela'},{'Misu Mignonne '},1
{'Henry Tomasino'},{'Gabi'},1
{'daniel'},{'ForDaMik JohnnyDeppIsInnocent Justice'},1
{'depressed rat WattWarriors'},{'FlowerBOT'},1
{' mature gambino '},{'Robin Wald Mignon I support THE TRUTH '},1
{'MSengineergirl'},"{'Speak Of The Mignon ', 'Liono Grinch'}",2
{'FatHorseGNB'},{'Caitlin'},1
{' '},"{'We All Shine On', 'Keeley Young ', 'Pamela McCafferty', 'Andrea Deledda'}",4
{' what the hell '},"{'Gabi', 'Shirley Webster'}",2
{'Humble Bee'},{'Robin Wald Mignon I support THE TRUTH '},1
{'GeminiWitch '},{'sheila'},1
{'Jack Jackinovic'},{'powpowpunch'},1
{' '},{'Gabi'},1
{'V'},"{'Depp s girl ', 'Sandra Deanne', 'Kei ', 'brittney of oldstones', 'ForDaMik JohnnyDeppIsInnocent Justice', ' is off ', 'z', ' ', 'Jessy Depp ', 'BecNotTheBot ', 'Caitlin', 'RideOrDis', 'Dr Jayne B Waldmingon PHD ', 'Kountry Waldmignon ', 'John Waldman ', 'Alana', 'Linda Lou '}",17
{'Marni'},{'YoNoHe Sido'},1
{'Equality for All'},"{' rhiane ', 'Kristin Love ', 'irishka kveliashvili'}",3
{'Me me com '},{'Ewinters Wald Mignon'},1
{'Caro Casta eda'},{'Louise Hatfield'},1
{'MummyMorag'},{' Katie Waldman Depphead'},1
{'Ashanti68'},{'AnotherJackieD'},1
{'Chi ha lanciato questo hashtag '},{' and she comments '},1
{'Donald Covid Trump'},"{'Fleeee', 'Kei ', 'Eskarina'}",3
{'ADG FB'},{'Nor33 '},1
{'Jort Michel Connard '},{'Victoria Breakwell Wald Mignon '},1
{'Miss Teapot'},{'TheMadRatter Gwennafran '},1
{'selin'},"{'leah bennett', 'Kountry Waldmignon '}",2
{'Edward D Wood Jr '},{'JusticeForJohnny'},1
{'Siddhant Chourasia'},{'Kei '},1
{'JulieeAnnaBanana'},{'Mind The Wald Mignon'},1
{'VirginMick'},"{'Ewinters Wald Mignon', 'WestCoastMeshFighter WCMF'}",2
{'Wendy G'},"{'Depp s girl ', ' ', 'Elisa Day'}",3
{'Gwen Mercury'},{'Belinda '},1
{'luizito '},{'Jen Richard'},1
{'ThatGuy '},{' '},1
{'kipo RATPISS DINOCULT TWT'},{'Stephanie Brown'},1
{'MazyFossett'},{'Gabi'},1
{'kat '},{' Om Dr mm '},1
{'Madhura Nawale'},{' Kerryanne E Wald Mignon '},1
{'girasole stralunato '},"{'TerryEllahElsa', ' '}",2
{'Tilda B '},"{' R a V e N ', 'Gabi'}",2
{'Sara facciamorete'},{'Fleeee'},1
{' Writer of EGGBEATER comic'},"{' Om Dr mm ', 'res ipsa loquitur savvy ', 'Amy x', 'ForDaMik JohnnyDeppIsInnocent Justice', 'T', ' J W Fake', 'Mellie ', 'Violetta', 'TerryEllahElsa', 'casey ', 'teytanus', 'Elisa Day', 'MadMaria Wald mignon', 'Tom', 'dy Depp', 'rogster', 'Frances', 'True Krdnchki'}",18
{'GothamSiren92'},{' '},1
{'mz'},{'Wendle Robo'},1
{'Victoria Breakwell Wald Mignon '},{'Vivian '},1
{'Sophie '},"{'Mea parvitas KeepJohnnyDeppAfloat', 'Kountry Waldmignon '}",2
{'Anias'},"{'AngelaluvDisney', 'RideOrDis', 'Susan'}",3
{'teddy '},"{' and she comments ', 'Pamela McCafferty', 'Crista Lea'}",3
{'Harleycosplay'},{'Libby JusticeForJohnnyDepp'},1
{'buh buh bacon'},{'MERY'},1
{'Mirka'},{'Gabi'},1
{'Chlo Si'},"{' Om Dr mm ', '', 'joby', 'ByeByeSuccubus', 'Scryndi SouthFloridaThrifter', 'Jen Richard', 'Marvel Fury'}",7
{'Luna'},{'Teri Carson '},1
{'Real Life Stuff'},"{'Robin Wald Mignon I support THE TRUTH ', 'Libby JusticeForJohnnyDepp'}",2
{'Niroshi Jayathilake'},{'Robin Wald Mignon I support THE TRUTH '},1
{'lucas '},{'old pretendent '},1
{'moved'},{'Jen Richard'},1
{' '},{'Libby JusticeForJohnnyDepp'},1
{'Cheryl Drake '},{'Scryndi SouthFloridaThrifter'},1
{'Lisa Lamb'},{'Sondra Weisberg '},1
{'Zel DeCasa '},{'Daeny RL Read '},1
{'lala '},"{'Mrs John Christopher Depp II', 'Kountry Waldmignon '}",2
{' Mia'},{'Hermeline '},1
{'kira facebook on'},{'Teri Carson '},1
{'Kerrin Jam '},"{' Om Dr mm ', 'Anna Giulia Depp Waldman', 'Ewinters Wald Mignon'}",3
{'sparky '},{'Paula '},1
{'B M W '},{'good will'},1
{'Cassandra Keck '},{'Teri Carson '},1
{'bea'},{'Nor33 '},1
{' '},"{'', 'margo ', 'Emmalou', 'EllieV Not A Bot ', 'Rae', 'Depp s girl ', 'Moni', 'z', 'Blue Gansey is kind of on a break', 'Anna', 'Louise Hatfield', 'donotfallintothetrap', 'Violetta', 'Kimara', 'Fleeee', 'Pamela McCafferty', 'JDismyGrindelwald', ' Papi Schmear ', 'Ewinters Wald Mignon', 'Cheryl ', 'Stacey Skirving ', 'Keeley Young '}",22
{'Cowman s Country Slaughterhouse'},"{'Ewinters Wald Mignon', 'SIGYN JusticeForJohnnyDepp'}",2
{'Forlornia'},{'Raven JusticeForJohnnyDepp'},1
{'Johnny s Angel '},{'The Twisted Samurai'},1
{'JadentheJedi'},"{'Justyna', 'Luna', 'p60p45', 'ReemDepp Johnny Depp Deserves Justice', 'Teri Carson '}",5
{'Jane'},{'Luigi Elia'},1
{'JennLKirch'},{'Bazarette74'},1
{'amber heard is an abuser'},{'Raven JusticeForJohnnyDepp'},1
{'br y'},{'Reality Papi'},1
{' estreghetta '},"{'Keeley Young ', 'Teri Carson ', 'DeppFanPage ', 'Musey s Modern Dreadfuls back up acct '}",4
{'Shazzam '},"{'Ewinters Wald Mignon', 'Ra l S JusticeForJohnnyDepp'}",2
{'Flushable Toilets Are For Fascists '},{'EllieV Not A Bot '},1
{'tracey powell'},{'Star la Shi'},1
{'Truth at all Costs '},{'Murmeltier '},1
{' Control KrxmSIN '},{'Star la Shi'},1
{'Pivitos'},{'Ewinters Wald Mignon'},1
{'I am Capitan Jack Spparow sawy '},{'Princess Consuela Bananahammock'},1
{'hebasweetheart'},{'Star la Shi'},1
{'Melissa Arnott'},{'Star la Shi'},1
{' '},"{'Nicole Marie', 'Frances1985 ', 'Elaina', 'victoria '}",4
{'David'},{'KarenDVsurvivornottabot'},1
{'Marcos Ciavala'},"{'inchhighpi', 'Princess Consuela Bananahammock'}",2
{'Inga '},{'Correctacon '},1
{'BlackOpsMason'},{'Princess Consuela Bananahammock'},1
{'The Uncommon Sense'},{'inchhighpi'},1
{'Sunflower '},{'Kris '},1
{'Tongo Bozzie '},{'Nor33 '},1
{'maddenone'},"{'Robin Wald Mignon I support THE TRUTH ', 'Teri Carson '}",2
{'Christina Darsam'},{'Edward D Wood Jr '},1
{'Pastero '},{' MSW '},1
{'Ajar d Multiplier'},{'ForDaMik JohnnyDeppIsInnocent Justice'},1
{'AJ '},"{' ', 'danijela', 'powpowpunch'}",3
{' Om Dr mm '},{'windali'},1
{'E '},{'Talal'},1
{'Tatiana '},"{'RideOrDis', 'Larsa Wy'}",2
{'Unbiased Critics'},{'Barnabas'},1
{'Sarah'},{'TheRealLauraB '},1
{'dabria'},"{'Vive Harris', ' Papi Schmear '}",2
{'Meidas117 '},{'Annpanwoman BTS HAG'},1
{'dreams'},"{'lola kenobi', 'Sammy '}",2
{'nancy '},{'Mick minas'},1
{' Savvy 3 LoveProtectSupportJD'},"{'international playgirl', 'Lisa '}",2
{'ana'},{'Jacob Airey'},1
{'Kirstynashlee'},{'Teri Carson '},1
{'shazzee86'},"{' SEC On A Break', ' Stevie J Raw '}",2
{'cha '},{'MrsHiddleston'},1
{'Bee '},{'Teri Carson '},1
{'kinia'},{'Libby JusticeForJohnnyDepp'},1
{'The Attitude Bender'},"{'ForDaMik JohnnyDeppIsInnocent Justice', 'Paula ', 'LuigiDurdn', 'Kelly Smahlt', 'windali', 'Blue Gansey is kind of on a break', 'Keeley Young ', 'LadyDelishOz'}",8
{'dominique'},"{' ', 'Allen Shaw Waldman Self Elected Affirmation Fae ', 'Libby JusticeForJohnnyDepp'}",3
{'ella'},"{' ', 'Libby JusticeForJohnnyDepp'}",2
{'Arsie Fox Taylor s Version '},{'Libby JusticeForJohnnyDepp'},1
{'Meg '},{' '},1
{'ezzie'},{'TheMadRatter Gwennafran '},1
{'The Enthusiast backup account'},{'Aamina'},1
{'Monadorni Jim nez'},{'Caitlin'},1
{'Carmine'},"{' ', 'FlowerBOT', 'Libby JusticeForJohnnyDepp'}",3
{'marylean'},{'inchhighpi'},1
{' '},{'Sam Cooke '},1
{'Kris '},{'Kris '},1
{'t3r3gram'},"{'Teresa Lima ', 'Angelique Angello', 'Lisa ', 'Kountry Waldmignon '}",4
{'P ssmaker'},{'sheila'},1
{' '},"{' Martpunchispunchis', 'Caitlin', 'YouGottaBeKiddingMe2121'}",3
{'RomanQais '},{'Modest Muslim '},1
{'Blondielibra123 '},{'Louise Hatfield'},1
{'Joseph Smith'},{'Life s a bitch Now so am I '},1
{'saddZ Manchild Stan Arc STREAM SIFT'},{'Biribin THE BATMAN 0 '},1
{' '},{'Ewinters Wald Mignon'},1
{'johnny depps bed'},"{'', 'Lisa Salustri', 'Vive Harris', 'Johnny Depp Forever ', 'Ewinters Wald Mignon'}",5
{'Swarna'},"{'Speak Of The Mignon ', 'Blue Gansey is kind of on a break'}",2
{' '},{' SEC On A Break'},1
{'Miss V Vernita Irvin '},"{'Dahlia', 'irishka kveliashvili'}",2
{'Soireeeee'},{' is off '},1
{'SHANNON '},{'polynomial c'},1
{'Mabel8ble2'},"{' SEC On A Break', 'Milla Topolini ', 'Pamela McCafferty', 'Samwinchester50'}",4
{'lavander'},{'Lisa '},1
{'Marianne Lloyd'},{'Sweetest Sands ustice or ohnny epp '},1
{'ThatPandaCat'},"{'Alejandra ', 'Ewinters Wald Mignon', 'Pam Love '}",3
{'Sambo'},"{'Anna Giulia Depp Waldman', 'Lisa Salustri', 'p60p45'}",3
{'Ya Boy Gary'},{' '},1
{'Deb3780'},{'Ewinters Wald Mignon'},1
{'Ida Almqvist'},{'Berenice'},1
{' '},{'leah bennett'},1
{'ashlynn'},{'Lisa '},1
{'Misael38'},{'Sam Cooke '},1
{'Jak'},{'Kountry Waldmignon '},1
{'Your Daily Dump'},{'Chloe Marie '},1
{'Jackson James Michael Gilmore'},{'Hello There'},1
{'Trevor'},"{'Emylle ', 'cici', ' Maria Amaro ', ' is off ', 'danilo ', 'pedro ', 'p60p45', ' ninha ', 'Ewinters Wald Mignon', 'Teri Carson '}",10
{'ByeByeSuccubus'},{'FlowerBOT'},1
{'nefelibata'},{'Blueberry'},1
{'justiceforjohnnydepp'},{'TanHar'},1
{' '},{'Juliette '},1
{'jaynie86'},{'Mellie '},1
{'Speak Of The Mignon '},"{'Iesu Mawr ', 'deanna pronounced DEENA', 'rds AlJacob'}",3
{'Manny'},{'The Phantom of the Opera'},1
{'Arghavan'},"{'Sam Cooke ', 'Robin Wald Mignon I support THE TRUTH ', 'TheMadRatter Gwennafran ', 'Alice Preciado'}",4
{'Tepa M T'},{' is off '},1
{'Marie Wald Mignon '},{'sheila'},1
{'Lara Depp'},"{'Julie Robinson ', 'Ra l S JusticeForJohnnyDepp', 'Alejandra ', 'Seafarerbaby aka Flying Without Fear ', 'Florena ', 'NinaRoxx8825'}",6
{'Jacko JusticeForJohnnyDepp'},"{'Patricia Van Ree IBELIEVEJOHNNYDEPP', 'nickel'}",2
{'Marina Cardoso'},"{'Princess Consuela Bananahammock', 'windali', 'Ra l S JusticeForJohnnyDepp', 'YouGottaBeKiddingMe2121'}",4
{'Annie Angel '},"{'JD s Supporters Survey ', 'Horae of Peace'}",2
{'senator dani wald mignon '},{'x'},1
{'Dana Love to Tom Loki '},"{'Lisa ', 'TheMadRatter Gwennafran ', 'powpowpunch'}",3
{'Evidence Matters'},{'PWagersWaldman'},1
{'Medicina de Mar'},{'powpowpunch'},1
{'Whaaat '},"{'sheila', 'Ra l S JusticeForJohnnyDepp'}",2
{'Gina'},"{'Vive Harris', 'Annpanwoman BTS HAG'}",2
{' AnnG '},{'FMGiveMeTruth '},1
{' River Song '},"{'good will', 'Teri Carson ', 'Tongo Bozzie '}",3
{'Rushi Brahmbhatt'},{'VirginMick'},1
{'Elin'},{' Xiao haver '},1
{' '},{'Ra l S JusticeForJohnnyDepp'},1
{'Fille Ecosse'},{'Sam Cooke '},1
{'Heleboll '},{'Sally Star'},1
{'Camilo supremacy '},{'Robin Wald Mignon I support THE TRUTH '},1
{'Augusto Candido'},"{'Nor33 ', 'Princess Consuela Bananahammock'}",2
{'Anastasia'},{' Mindy King '},1
{'Cinnamon Wifey'},{'KSM things to love'},1
{'JusticeforJohnny wewillnotstop'},{'Sandra Deanne'},1
{'Siobhan 55'},"{'Elisa Day', 'FlowerBOT'}",2
{'Lora Dee'},{'FlowerBOT'},1
{'Shayan'},"{'muta', 'Mellie '}",2
{'Clive Bixby'},{'Pam Love '},1
{' '},"{'rami', 'Mellie ', ' is off ', 'Elisa Day', 'Sally Star', 'Ysy21 ', 'Blueberry', 'felipe', 'medeia ', 'joby', 'Pam Love ', 'brittney of oldstones', ' Dr Deanna Troi', 'CheeryRosie JusticeForJohnnyDepp', 'z', 'WestCoastMeshFighter WCMF', 'Mariam', 'Harley', 'Kerry saw NWH', 'Guilherme Leirosa', 'frank drebin', 'Michelle ', ' a LH44 ', 'PWagersWaldman', 'Michael', 'SweetChastity', ' Melisa Williams ', 'Tongo Bozzie ', 'Windy', 'nickel', ' r ', ' ', 'fay ', 'Jamie Laffan ', 'The Phantom of the Opera', 'JackDaniel ', 'T', 'Teri Carson ', 'Andrea Deledda', 'C '}",40
{' classicpaws '},{'Aliza Pronounced Aleeza '},1
{'AN Other'},{'Kelly Smahlt'},1
{' Thistle '},{'Tilda B '},1
{'Sasha Ireland'},"{'rds AlJacob', 'Caitlin'}",2
{'MOMO'},{'SimonBarreBrisebois'},1
{'Eli Her'},"{'True Krdnchki', 'DeppFanPage '}",2
{'Vince Mariota'},{'Scryndi SouthFloridaThrifter'},1
{' JusticeForJohnnyDepp'},{'Sharon Stammers'},1
{'Ace Riley '},{' '},1
{'RealBrooklynDad Defiant '},{' Kerryanne E Wald Mignon '},1
{'Cara Ince'},{'Lisa '},1
{'metallicarebear'},{'Alejandra'},1
{'KimmhyDepp '},{'Lisa '},1
{' '},{'Anna Timeline Warrior'},1
{'waytoopolitical'},{'Robin Wald Mignon I support THE TRUTH '},1
{'LintyLintingtons'},{'blahbydodaday'},1
{'M Justice For Johnny'},{' Om Dr mm '},1
{'Lovely Lemon'},{'Robin Wald Mignon I support THE TRUTH '},1
{'Calvin'},{'The Twisted Samurai'},1
{'CrisM'},{'Haluu '},1
{'sugarplumcelia'},{''},1
{'Emreiyneth'},{'Violetsvision justiceforjohnnydepp'},1
{'Darya'},{'Mellie '},1
{'NellyMtz'},{' Kerryanne E Wald Mignon '},1
{'BraveMoonGirl'},{'Sandra Govender'},1
{'liza '},{'Pam Love '},1
{' Justice for Johnny Depp '},{'Horae of Peace'},1
{'SamB'},{'EMPEROR BOSS'},1
{'butterfly 21'},{'Libby JusticeForJohnnyDepp'},1
{'Milo234'},{'Kris '},1
{'G A B R I E L A '},{'seedoftruth '},1
{'Karen S nchez'},{'international playgirl'},1
{'kenneth '},{' '},1
{'SARINA'},"{'Caitlin', 'Tongo Bozzie ', 'Sweetest Sands ustice or ohnny epp '}",3
{'Itza Takahashi'},{'TheMadRatter Gwennafran '},1
{'Iesu Mawr '},{'Bazarette74'},1
{'Phoenix'},{'Kris '},1
{'Smithy'},{'Liono Grinch'},1
{'AnotherJackieD'},{'Liono Grinch'},1
{'pirate justiceforjohnnydepp'},"{'Mellie ', ' Jes s ', 'shanley ', 'Jamie Laffan ', ' Cysia they he she ', 'KimmhyDepp ', 'Bazarette74', 'Luxdarlz', 'Martina Snape ', 'haley ', 'Jacko JusticeForJohnnyDepp', 'Andrea Deledda', 'Gal Gadot is Wonder Woman'}",13
{'Lorraine Frisella'},{'Horae of Peace'},1
